image,name,author,original_category,new_category,fiction_nonfiction,isbn,img_paths,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747597209.jpg,Logicomix,Apostolos Doxiadis,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000874.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141014081.jpg,The Complete MAUS,Art Spiegelman,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000008.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6794/9780679406419.jpg,Maus: a Survivor\'s Tale,Art Spiegelman,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000621.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3947/9780394747231.jpg,Maus: My Father Bleeds History v. 1,Art Spiegelman,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000947.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7595/9780759530010.jpg,"Soul Eater, Vol. 1",Atsushi Ohkubo,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000676.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7232/9780723247784.jpg,The Tale of Jemima Puddle-Duck,Beatrix Potter,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000843.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4424/9781442408937.jpg,Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire Saenz,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000004.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449433253.jpg,The Complete Calvin and Hobbes,Bill Watterson,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000156.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7407/9780740748479.jpg,The Complete Calvin and Hobbes,Bill Watterson,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000298.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8362/9780836220889.jpg,Calvin and Hobbes,Bill Watterson,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000590.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401237554.jpg,Fables Vol. 1 Legends In Exile,Bill Willingham,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000299.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401224271.jpg,Fables The Deluxe Edition Book One,Bill Willingham,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000391.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401200770.jpg,Fables,Bill Willingham,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000416.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401202569.jpg,Fables,Bill Willingham,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000523.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401228798.jpg,Fables The Deluxe Edition Book Two,Bill Willingham,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000655.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401202224.jpg,Fables,Bill Willingham,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000665.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401204860.jpg,Fables,Bill Willingham,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000737.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401205003.jpg,Fables,Bill Willingham,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000892.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5911/9781591169154.jpg,"Ouran High School Host Club, Vol. 1",Bisco Hatori,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000867.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421550787.jpg,Ouran High School Host Club Box Set,Bisco Hatori,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000958.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6165/9781616558451.jpg,World Of Warcraft: Chronicle Volume 1,Blizzard,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000160.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6165/9781616558468.jpg,World Of Warcraft Chronicle Volume 2,Blizzard Entertainment,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000282.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6165/9781616558475.jpg,World Of Warcraft Chronicle Volume 3,Blizzard Entertainment,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000392.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401211530.jpg,Batman,Brian Augustyn,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000594.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401215811.jpg,The Joker,Brian Azzarello,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000549.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401291402.jpg,Batman: Damned,Brian Azzarello,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000785.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401235628.jpg,Wonder Woman Vol. 1,Brian Azzarello,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000928.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401235543.jpg,The Flash Vol. 1 Move Forward (The New 52),Brian Buccellato,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000386.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401242732.jpg,The Flash Vol. 2 Rogues Revolution (The New 52),Brian Buccellato,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000897.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534308374.jpg,Saga Volume 9,Brian K Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000059.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534312210.jpg,Saga Book Three,Brian K Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000191.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534308671.jpg,Paper Girls Volume 5,Brian K Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000778.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607066019.jpg,Saga Volume 1,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000014.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607066927.jpg,Saga Volume 2,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000026.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607069317.jpg,Saga Volume 3,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000030.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6321/9781632150776.jpg,Saga Volume 4,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000046.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6321/9781632154385.jpg,Saga Volume 5,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000060.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6321/9781632157119.jpg,Saga Volume 6,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000076.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534300606.jpg,Saga Volume 7,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000082.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534303492.jpg,Saga Volume 8,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000092.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6321/9781632156747.jpg,Paper Girls Volume 1,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000110.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6321/9781632150783.jpg,Saga Book One,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000179.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6321/9781632158956.jpg,Paper Girls Volume 2,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000295.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6321/9781632159038.jpg,Saga Book Two,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000314.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401219215.jpg,Y The Last Man Deluxe Edition Book One,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000437.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534302235.jpg,Paper Girls Volume 3,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000438.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401251512.jpg,Y The Last Man Book One,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000653.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401225780.jpg,Y The Last Man Deluxe Edition Book Three,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000689.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401228880.jpg,Y The Last Man Deluxe Edition Book Four,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000702.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534305106.jpg,Paper Girls Volume 4,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000742.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401230517.jpg,Y The Last Man Deluxe Book Five,Brian K. Vaughan,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000772.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7851/9780785166801.jpg,Deadpool - Volume 1: Dead Presidents (marvel Now),Brian Posehn,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000885.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5958/9781595825049.jpg,Avatar: The Last Airbender#the Art Of The Animated Series,Bryan Konietzko,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000483.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007340484.jpg,Scott Pilgrim vs the World: Volumes 2,Bryan Lee O\'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000793.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9349/9781934964385.jpg,Scott Pilgrim: Scott Pilgrim's Finest Hour v. 6,Bryan Lee O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000479.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9326/9781932664492.jpg,Scott Pilgrim: Scott Pilgrim Gets it Together v. 4,Bryan Lee O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000532.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9349/9781934964101.jpg,Scott Pilgrim: Scott Pilgrim vs the Universe v. 5,Bryan Lee O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000566.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9326/9781932664225.jpg,Scott Pilgrim: Scott Pilgrim and the Infinite Sadness v. 3,Bryan Lee O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000568.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007340477.jpg,Scott Pilgrim's Precious Little Life,Bryan Lee O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000591.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9326/9781932664164.jpg,Lost At Sea,Bryan Lee O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000644.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3455/9780345529374.jpg,Seconds,Bryan Lee O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000730.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6201/9781620100004.jpg,Scott Pilgrim Color: Precious Little Life Volume 1,Bryan Lee O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000744.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9068/9781906838881.jpg,Seconds:A Graphic Novel,Bryan Lee O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000796.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534300361.jpg,Snotgirl Volume 1: Green Hair Don't Care,Bryan Lee O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000858.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007351466.jpg,Scott Pilgrim and the Infinite Sadness,Bryan Lee O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000978.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9326/9781932664089.jpg,Scott Pilgrim: Scott Pilgrim's Precious Little Life Volume 1,Bryan O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000257.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9326/9781932664126.jpg,Scott Pilgrim: Scott Pilgrim Versus the World v. 2,Bryan O'Malley,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000424.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6841/9781684151929.jpg,Fence Vol. 1,C.S. Pacat,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000589.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2501/9781250153715.jpg,The Adventure Zone,Carey Pietsch,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000079.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2501/9781250153708.jpg,The Adventure Zone,Carey Pietsch,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000100.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3165/9780316512442.jpg,"The Saga of Tanya the Evil, Vol. 1 (light novel)",Carlo Zen,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000471.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3165/9780316560627.jpg,"The Saga of Tanya the Evil, Vol. 4 (Light Novel)",Carlo Zen,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000912.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5958/9781595827685.jpg,The Art Of The Mass Effect Universe,Casey Hudson,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000556.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4424/9781442468351.jpg,Lady Midnight,Cassandra Clare,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000265.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4424/9781442468405.jpg,Lord of Shadows,Cassandra Clare,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000358.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3164/9780316465816.jpg,"The Mortal Instruments: The Graphic Novel, Vol. 1",Cassandra Clare,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000557.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9378/9781937856229.jpg,Shadowhunters and Downworlders,Cassandra Clare,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000592.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3164/9780316465823.jpg,"The Mortal Instruments Graphic Novel, Vol. 2",Cassandra Clare,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000691.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3162/9780316200974.jpg,Clockwork Princess: The Mortal Instruments Prequel,Cassandra Clare,Graphic-Novels-Anime-Manga,"01 Graphic Novels, Anime-Manga, & Comics",Fiction,9.78E+12,dataset/Graphic-Novels-Anime-Manga/0000903.jpg,,,,,,,
